call_id,caller_id,receiver_id,timestamp,duration_sec,tower_location_id,pattern_tag
C1390,P042,P038,2026-05-19 00:57:00,236,L012,network_pattern
C1391,P050,P042,2026-03-07 12:12:00,656,L008,network_pattern
C1392,P034,P042,2026-01-04 21:06:00,607,L004,network_pattern
C1393,P031,P042,2026-03-09 22:30:00,323,L020,network_pattern
C1394,P042,P031,2026-01-17 17:28:00,74,L002,network_pattern
C1395,P031,P038,2026-03-07 17:01:00,505,L004,network_pattern
C1396,P031,P042,2026-05-27 08:11:00,91,L010,network_pattern
C1397,P042,P031,2026-01-06 01:40:00,774,L007,network_pattern
C1398,P042,P034,2026-06-01 15:14:00,309,L006,network_pattern
C1399,P031,P050,2026-02-16 03:15:00,295,L020,network_pattern
C1400,P050,P038,2026-05-24 09:17:00,745,L006,network_pattern
C1401,P038,P042,2026-06-06 10:56:00,373,L006,network_pattern
C1402,P038,P050,2026-04-20 21:15:00,417,L013,network_pattern
C1403,P050,P038,2026-06-23 09:34:00,77,L005,network_pattern
C1404,P042,P038,2026-03-12 13:46:00,736,L014,network_pattern
C1405,P034,P031,2026-06-26 00:12:00,536,L016,network_pattern
C1406,P042,P034,2026-06-23 12:55:00,397,L012,network_pattern
C1407,P038,P034,2026-03-25 23:40:00,638,L018,network_pattern
C1408,P050,P042,2026-05-12 15:56:00,229,L007,network_pattern
C1409,P050,P038,2026-03-16 15:39:00,883,L006,network_pattern
C1410,P031,P038,2026-04-16 05:06:00,782,L014,network_pattern
C1411,P034,P038,2026-03-20 14:31:00,89,L016,network_pattern
C1412,P038,P034,2026-06-14 04:35:00,724,L006,network_pattern
C1413,P050,P042,2026-04-28 19:39:00,606,L015,network_pattern
C1414,P038,P042,2026-05-21 12:07:00,564,L004,network_pattern
C1415,P034,P050,2026-02-01 13:15:00,264,L012,network_pattern
C1416,P034,P038,2026-02-23 17:11:00,247,L010,network_pattern
C1417,P042,P034,2026-06-27 08:01:00,232,L003,network_pattern
C1418,P050,P034,2026-03-03 20:06:00,96,L002,network_pattern
C1419,P042,P034,2026-05-18 22:28:00,888,L011,network_pattern
C1420,P050,P034,2026-05-17 09:55:00,196,L017,network_pattern
C1421,P051,P061,2026-05-23 00:49:00,491,L016,network_pattern
C1422,P090,P057,2026-01-22 13:54:00,118,L013,network_pattern
C1423,P066,P051,2026-05-19 17:59:00,401,L006,network_pattern
C1424,P051,P066,2026-05-16 11:40:00,227,L014,network_pattern
C1425,P061,P057,2026-06-05 08:05:00,327,L010,network_pattern
C1426,P090,P057,2026-01-18 01:18:00,332,L016,network_pattern
C1427,P090,P061,2026-05-11 10:42:00,129,L020,network_pattern
C1428,P090,P066,2026-04-23 20:14:00,365,L015,network_pattern
C1429,P051,P066,2026-06-17 14:12:00,703,L012,network_pattern
C1430,P051,P066,2026-05-20 02:53:00,248,L006,network_pattern
C1431,P051,P090,2026-02-01 10:00:00,630,L012,network_pattern
C1432,P051,P090,2026-02-02 12:56:00,191,L020,network_pattern
C1433,P066,P051,2026-05-02 16:05:00,650,L015,network_pattern
C1434,P051,P066,2026-03-23 16:32:00,226,L002,network_pattern
C1435,P090,P061,2026-06-15 01:20:00,601,L008,network_pattern
C1436,P051,P090,2026-06-29 03:19:00,661,L018,network_pattern
C1437,P051,P090,2026-04-05 20:39:00,134,L016,network_pattern
C1438,P066,P061,2026-06-07 03:03:00,829,L014,network_pattern
C1439,P066,P057,2026-01-06 03:13:00,842,L016,network_pattern
C1440,P061,P051,2026-04-01 10:45:00,553,L001,network_pattern
C1441,P066,P051,2026-03-31 19:19:00,432,L017,network_pattern
C1442,P057,P051,2026-06-16 20:31:00,544,L013,network_pattern
C1443,P057,P061,2026-03-01 17:16:00,711,L012,network_pattern
C1444,P051,P057,2026-05-24 09:34:00,414,L001,network_pattern
C1445,P066,P057,2026-02-06 16:59:00,687,L008,network_pattern
C1446,P051,P057,2026-02-04 11:57:00,209,L015,network_pattern
C1447,P061,P057,2026-06-16 15:43:00,109,L003,network_pattern
C1448,P051,P061,2026-03-30 05:50:00,402,L001,network_pattern
C1449,P061,P090,2026-06-06 13:55:00,486,L013,network_pattern
C1450,P090,P061,2026-02-18 11:42:00,401,L016,network_pattern
C1451,P057,P051,2026-04-14 02:43:00,548,L017,network_pattern
C1452,P057,P090,2026-02-05 04:57:00,663,L020,network_pattern
C1453,P066,P090,2026-03-30 01:10:00,376,L016,network_pattern
C1454,P051,P090,2026-03-03 10:33:00,859,L010,network_pattern
C1455,P090,P057,2026-01-23 14:53:00,793,L007,network_pattern
C1456,P071,P091,2026-05-10 20:30:00,845,L013,network_pattern
C1457,P078,P090,2026-02-20 15:47:00,687,L020,network_pattern
C1458,P091,P078,2026-02-18 23:20:00,331,L019,network_pattern
C1459,P071,P090,2026-01-10 02:01:00,343,L016,network_pattern
C1460,P091,P071,2026-03-07 12:15:00,736,L018,network_pattern
C1461,P090,P078,2026-01-28 21:07:00,571,L013,network_pattern
C1462,P090,P083,2026-02-19 08:48:00,115,L019,network_pattern
C1463,P071,P078,2026-01-24 11:19:00,442,L017,network_pattern
C1464,P083,P091,2026-06-02 05:21:00,845,L011,network_pattern
C1465,P071,P078,2026-04-08 15:52:00,60,L003,network_pattern
C1466,P078,P090,2026-01-23 13:19:00,779,L020,network_pattern
C1467,P090,P078,2026-06-23 15:44:00,740,L019,network_pattern
C1468,P090,P078,2026-04-10 18:12:00,253,L018,network_pattern
C1469,P091,P071,2026-01-13 09:45:00,237,L020,network_pattern
C1470,P090,P091,2026-05-05 00:26:00,173,L017,network_pattern
C1471,P071,P091,2026-06-27 18:47:00,403,L002,network_pattern
C1472,P083,P090,2026-02-25 15:08:00,441,L004,network_pattern
C1473,P091,P071,2026-05-05 17:34:00,582,L020,network_pattern
C1474,P091,P078,2026-04-18 10:04:00,612,L004,network_pattern
C1475,P091,P083,2026-04-10 11:53:00,496,L006,network_pattern
C1476,P071,P083,2026-05-26 03:49:00,314,L015,network_pattern
C1477,P078,P091,2026-06-15 20:28:00,856,L013,network_pattern
C1478,P090,P078,2026-05-11 18:54:00,577,L013,network_pattern
C1479,P090,P083,2026-01-12 04:19:00,592,L014,network_pattern
C1480,P083,P078,2026-02-18 06:43:00,758,L016,network_pattern
C1481,P071,P083,2026-06-08 02:40:00,439,L013,network_pattern
C1482,P078,P091,2026-04-23 01:29:00,167,L008,network_pattern
C1483,P071,P083,2026-05-23 22:03:00,351,L014,network_pattern
C1484,P083,P090,2026-02-10 18:42:00,517,L019,network_pattern
C1485,P078,P083,2026-03-04 15:27:00,292,L007,network_pattern
C1486,P078,P090,2026-06-07 17:13:00,392,L010,network_pattern
C1487,P078,P071,2026-02-11 23:35:00,83,L001,network_pattern
C1488,P091,P071,2026-03-06 20:43:00,725,L017,network_pattern
C1489,P083,P091,2026-04-27 21:55:00,252,L018,network_pattern
C1490,P090,P083,2026-03-28 19:39:00,816,L015,network_pattern
C1491,P113,P117,2026-03-25 03:43:00,76,L018,network_pattern
C1492,P113,P125,2026-05-05 08:29:00,342,L005,network_pattern
C1493,P108,P129,2026-02-07 11:54:00,497,L004,network_pattern
C1494,P121,P104,2026-05-16 01:50:00,821,L014,network_pattern
C1495,P125,P101,2026-06-25 17:32:00,598,L005,network_pattern
C1496,P113,P101,2026-06-19 19:49:00,311,L008,network_pattern
C1497,P101,P125,2026-04-14 02:53:00,718,L006,network_pattern
C1498,P129,P117,2026-03-05 00:56:00,113,L009,network_pattern
C1499,P104,P117,2026-06-24 19:28:00,884,L020,network_pattern
C1500,P108,P104,2026-06-16 03:44:00,734,L004,network_pattern
C1501,P101,P125,2026-02-13 23:11:00,61,L014,network_pattern
C1502,P129,P104,2026-01-11 05:08:00,417,L014,network_pattern
C1503,P104,P129,2026-03-28 16:33:00,440,L019,network_pattern
C1504,P117,P129,2026-06-02 02:53:00,871,L001,network_pattern
C1505,P125,P117,2026-01-15 22:05:00,153,L006,network_pattern
C1506,P129,P121,2026-02-24 01:22:00,186,L013,network_pattern
C1507,P113,P108,2026-05-24 04:53:00,823,L001,network_pattern
C1508,P104,P121,2026-02-12 02:15:00,207,L016,network_pattern
C1509,P101,P125,2026-06-08 11:54:00,388,L014,network_pattern
C1510,P129,P113,2026-01-18 22:21:00,76,L015,network_pattern
C1511,P121,P104,2026-03-06 16:38:00,697,L020,network_pattern
C1512,P104,P101,2026-05-18 00:29:00,434,L019,network_pattern
C1513,P121,P129,2026-02-12 20:59:00,654,L004,network_pattern
C1514,P108,P121,2026-02-08 15:25:00,768,L007,network_pattern
C1515,P113,P108,2026-01-24 12:02:00,170,L005,network_pattern
C1516,P117,P125,2026-02-02 21:31:00,525,L009,network_pattern
C1517,P121,P129,2026-02-14 20:23:00,270,L004,network_pattern
C1518,P117,P113,2026-06-17 11:16:00,656,L017,network_pattern
C1519,P125,P113,2026-06-06 02:48:00,590,L011,network_pattern
C1520,P113,P108,2026-02-20 10:45:00,367,L010,network_pattern
C1521,P104,P121,2026-03-05 20:09:00,126,L020,network_pattern
C1522,P108,P121,2026-02-28 09:25:00,612,L018,network_pattern
C1523,P104,P101,2026-06-07 21:33:00,791,L014,network_pattern
C1524,P117,P101,2026-04-28 08:02:00,312,L007,network_pattern
C1525,P129,P108,2026-04-23 02:56:00,467,L016,network_pattern
C1526,P013,P050,2026-05-04 00:08:00,156,L017,bridge_pattern
C1527,P013,P050,2026-03-14 02:51:00,174,L017,bridge_pattern
C1528,P013,P050,2026-03-02 19:39:00,463,L017,bridge_pattern
C1529,P013,P050,2026-01-05 05:15:00,205,L017,bridge_pattern
C1530,P013,P050,2026-01-30 09:19:00,541,L017,bridge_pattern
C1531,P013,P050,2026-06-28 22:29:00,302,L017,bridge_pattern
C1532,P013,P050,2026-05-09 09:36:00,519,L017,bridge_pattern
C1533,P013,P050,2026-02-05 17:57:00,433,L017,bridge_pattern
C1534,P013,P050,2026-02-03 06:19:00,388,L017,bridge_pattern
C1535,P013,P050,2026-06-08 00:22:00,212,L017,bridge_pattern
C1536,P013,P050,2026-03-04 12:24:00,135,L017,bridge_pattern
C1537,P013,P050,2026-03-21 09:35:00,451,L017,bridge_pattern
C1538,P013,P050,2026-04-12 21:31:00,112,L017,bridge_pattern
C1539,P013,P050,2026-06-13 23:37:00,451,L017,bridge_pattern
C1540,P013,P050,2026-05-25 10:37:00,517,L017,bridge_pattern
C1541,P050,P034,2026-05-02 16:04:00,329,L017,bridge_pattern
C1542,P050,P034,2026-03-21 12:47:00,403,L017,bridge_pattern
C1543,P050,P034,2026-01-31 14:34:00,478,L017,bridge_pattern
C1544,P050,P034,2026-03-05 00:34:00,594,L017,bridge_pattern
C1545,P050,P034,2026-06-23 16:56:00,433,L017,bridge_pattern
C1546,P050,P034,2026-03-05 13:01:00,349,L017,bridge_pattern
C1547,P050,P034,2026-04-20 06:41:00,244,L017,bridge_pattern
C1548,P050,P034,2026-02-18 05:39:00,112,L017,bridge_pattern
C1549,P050,P034,2026-04-15 03:55:00,564,L017,bridge_pattern
C1550,P050,P034,2026-03-05 08:09:00,164,L017,bridge_pattern
C1551,P050,P034,2026-01-23 05:25:00,537,L017,bridge_pattern
C1552,P050,P034,2026-04-13 20:34:00,84,L017,bridge_pattern
C1553,P050,P034,2026-02-26 21:42:00,496,L017,bridge_pattern
C1554,P050,P034,2026-01-30 11:33:00,545,L017,bridge_pattern
C1555,P050,P034,2026-03-08 20:26:00,523,L017,bridge_pattern
C1556,P066,P090,2026-06-11 04:18:00,147,L017,bridge_pattern
C1557,P066,P090,2026-01-17 23:12:00,414,L017,bridge_pattern
C1558,P066,P090,2026-02-19 13:27:00,375,L017,bridge_pattern
C1559,P066,P090,2026-03-07 04:41:00,456,L017,bridge_pattern
C1560,P066,P090,2026-05-29 21:28:00,75,L017,bridge_pattern
C1561,P066,P090,2026-01-17 05:30:00,84,L017,bridge_pattern
C1562,P066,P090,2026-02-13 11:52:00,442,L017,bridge_pattern
C1563,P066,P090,2026-01-21 20:48:00,307,L017,bridge_pattern
C1564,P066,P090,2026-03-22 03:08:00,571,L017,bridge_pattern
C1565,P066,P090,2026-05-25 21:59:00,233,L017,bridge_pattern
C1566,P066,P090,2026-03-01 01:57:00,514,L017,bridge_pattern
C1567,P066,P090,2026-06-22 13:39:00,537,L017,bridge_pattern
C1568,P066,P090,2026-05-18 11:13:00,529,L017,bridge_pattern
C1569,P066,P090,2026-05-18 03:23:00,157,L017,bridge_pattern
C1570,P066,P090,2026-03-07 14:28:00,399,L017,bridge_pattern
C1571,P090,P078,2026-05-04 08:01:00,260,L017,bridge_pattern
C1572,P090,P078,2026-03-01 08:04:00,307,L017,bridge_pattern
C1573,P090,P078,2026-01-06 21:07:00,97,L017,bridge_pattern
C1574,P090,P078,2026-03-10 10:38:00,212,L017,bridge_pattern
C1575,P090,P078,2026-02-10 17:27:00,443,L017,bridge_pattern
C1576,P090,P078,2026-05-12 11:21:00,558,L017,bridge_pattern
C1577,P090,P078,2026-05-17 10:22:00,302,L017,bridge_pattern
C1578,P090,P078,2026-01-22 16:09:00,555,L017,bridge_pattern
C1579,P090,P078,2026-06-20 09:09:00,113,L017,bridge_pattern
C1580,P090,P078,2026-01-01 19:46:00,486,L017,bridge_pattern
C1581,P090,P078,2026-05-27 05:09:00,440,L017,bridge_pattern
C1582,P090,P078,2026-03-06 10:14:00,87,L017,bridge_pattern
C1583,P090,P078,2026-02-07 13:57:00,526,L017,bridge_pattern
C1584,P090,P078,2026-06-21 10:31:00,88,L017,bridge_pattern
C1585,P090,P078,2026-04-07 00:05:00,580,L017,bridge_pattern
C1586,P044,P029,2026-05-14 06:39:00,253,L017,communication_spike
C1587,P044,P149,2026-05-14 15:46:00,293,L001,communication_spike
C1588,P044,P134,2026-05-14 16:20:00,213,L017,communication_spike
C1589,P044,P105,2026-05-14 00:56:00,156,L001,communication_spike
C1590,P044,P110,2026-05-14 04:59:00,109,L002,communication_spike
C1591,P044,P003,2026-05-14 00:27:00,299,L002,communication_spike
C1592,P044,P052,2026-05-14 21:49:00,318,L017,communication_spike
C1593,P044,P121,2026-05-14 00:20:00,401,L002,communication_spike
C1594,P044,P095,2026-05-14 01:22:00,179,L002,communication_spike
C1595,P044,P129,2026-05-14 20:14:00,41,L001,communication_spike
C1596,P044,P018,2026-05-14 20:38:00,315,L017,communication_spike
C1597,P044,P077,2026-05-14 09:13:00,137,L017,communication_spike
C1598,P044,P027,2026-05-14 07:26:00,195,L002,communication_spike
C1599,P044,P078,2026-05-14 16:24:00,242,L017,communication_spike
C1600,P044,P032,2026-05-14 18:01:00,36,L017,communication_spike
C1601,P044,P133,2026-05-14 06:00:00,175,L017,communication_spike
C1602,P044,P046,2026-05-14 03:15:00,313,L002,communication_spike
C1603,P044,P148,2026-05-14 13:05:00,419,L001,communication_spike
C1604,P044,P046,2026-05-14 17:50:00,166,L002,communication_spike
C1605,P044,P145,2026-05-14 14:46:00,250,L002,communication_spike
C1606,P044,P136,2026-05-14 12:38:00,28,L017,communication_spike
C1607,P044,P029,2026-05-14 16:53:00,396,L002,communication_spike
C1608,P044,P129,2026-05-14 11:22:00,340,L002,communication_spike
C1609,P044,P001,2026-05-14 13:54:00,79,L001,communication_spike
C1610,P044,P131,2026-05-14 12:31:00,141,L017,communication_spike
C1611,P044,P059,2026-05-14 17:07:00,71,L002,communication_spike
C1612,P044,P036,2026-05-14 23:12:00,238,L001,communication_spike
C1613,P044,P122,2026-05-14 13:01:00,348,L017,communication_spike
C1614,P044,P041,2026-05-14 15:59:00,97,L001,communication_spike
C1615,P044,P116,2026-05-14 20:35:00,289,L001,communication_spike
C1616,P044,P012,2026-05-14 07:17:00,255,L017,communication_spike
C1617,P044,P071,2026-05-14 06:57:00,373,L017,communication_spike
C1618,P044,P108,2026-05-14 08:42:00,207,L002,communication_spike
C1619,P044,P143,2026-05-14 16:37:00,277,L002,communication_spike
C1620,P044,P117,2026-05-14 07:43:00,216,L001,communication_spike
C1621,P044,P025,2026-05-14 14:13:00,409,L002,communication_spike
C1622,P044,P126,2026-05-14 02:26:00,271,L002,communication_spike
C1623,P044,P144,2026-05-14 20:15:00,123,L017,communication_spike
C1624,P044,P003,2026-05-14 20:22:00,285,L001,communication_spike
C1625,P044,P079,2026-05-14 11:18:00,137,L017,communication_spike
C1626,P044,P045,2026-05-14 20:02:00,283,L001,communication_spike
C1627,P044,P033,2026-05-14 17:32:00,37,L001,communication_spike
C1628,P044,P043,2026-05-14 11:00:00,271,L017,communication_spike
C1629,P044,P057,2026-05-14 18:57:00,329,L002,communication_spike
C1630,P044,P004,2026-05-14 07:19:00,228,L002,communication_spike
C1631,P044,P134,2026-05-14 04:41:00,348,L017,communication_spike
C1632,P044,P133,2026-05-14 01:37:00,355,L001,communication_spike
C1633,P044,P111,2026-05-14 18:30:00,260,L002,communication_spike
C1634,P044,P117,2026-05-14 20:34:00,193,L002,communication_spike
C1635,P044,P120,2026-05-14 08:53:00,227,L001,communication_spike
C1636,P044,P130,2026-05-14 04:39:00,293,L017,communication_spike
C1637,P044,P056,2026-05-14 18:13:00,319,L017,communication_spike
C1638,P044,P089,2026-05-14 04:05:00,99,L002,communication_spike
C1639,P044,P015,2026-05-14 08:04:00,267,L017,communication_spike
C1640,P044,P124,2026-05-14 04:12:00,353,L017,communication_spike
C1641,P044,P019,2026-05-14 20:33:00,384,L002,communication_spike
C1642,P044,P133,2026-05-14 21:32:00,269,L002,communication_spike
C1643,P044,P081,2026-05-14 22:53:00,257,L001,communication_spike
C1644,P044,P010,2026-05-14 08:37:00,31,L001,communication_spike
C1645,P044,P129,2026-05-14 03:25:00,149,L002,communication_spike
C1646,P044,P054,2026-05-14 04:14:00,248,L002,communication_spike
C1647,P044,P117,2026-05-14 16:24:00,348,L002,communication_spike
C1648,P044,P061,2026-05-14 08:38:00,138,L017,communication_spike
C1649,P044,P003,2026-05-14 14:03:00,174,L002,communication_spike
C1650,P044,P067,2026-05-14 08:03:00,317,L001,communication_spike
C1651,P044,P067,2026-05-14 12:43:00,361,L017,communication_spike
C1652,P044,P127,2026-05-14 23:38:00,363,L002,communication_spike
C1653,P044,P116,2026-05-14 22:43:00,387,L002,communication_spike
C1654,P044,P027,2026-05-14 02:19:00,407,L017,communication_spike
C1655,P044,P149,2026-05-14 14:09:00,223,L001,communication_spike
C1656,P044,P132,2026-05-14 05:20:00,89,L002,communication_spike
C1657,P044,P138,2026-05-14 14:34:00,72,L001,communication_spike
C1658,P044,P066,2026-05-14 14:57:00,349,L002,communication_spike
